tpb,gpuA,nX,time
256,2.0000,107520,6.20245149
256,2.0000,215040,11.35305747
256,2.0000,301056,18.84565542
256,2.0000,408576,24.11627456
256,2.0000,602112,29.82359576
256,2.0000,795648,39.88617345
256,2.0000,1204224,63.05649877
256,2.0000,1612800,79.98759025
256,2.0000,2408448,116.15929635
256,2.0000,3204096,154.00214807
256,2.0000,4795392,230.30642616
256,2.0000,6408192,315.13559975
256,2.0000,9612288,469.45798554
256,2.0000,12794880,623.98355650
256,4.0000,112640,6.22517576
256,4.0000,202752,10.35140533
256,4.0000,315392,15.52993138
256,4.0000,405504,19.59743861
256,4.0000,608256,28.79678811
256,4.0000,811008,38.08832874
256,4.0000,1216512,56.88098700
256,4.0000,1599488,75.02615060
256,4.0000,2410496,111.86248770
256,4.0000,3198976,147.05534436
256,4.0000,4798464,219.92812031
256,4.0000,6397952,294.02096805
256,4.0000,9596928,452.79168377
256,4.0000,12795904,602.97582102
256,6.0000,94208,5.21562209
256,6.0000,211968,10.36093423
256,6.0000,306176,14.46159655
256,6.0000,400384,18.58388515
256,6.0000,612352,28.64761964
256,6.0000,800768,36.04349729
256,6.0000,1201152,53.44211271
256,6.0000,1601536,71.08798937
256,6.0000,2402304,110.59728108
256,6.0000,3203072,140.59318132
256,6.0000,4804608,210.64555959
256,6.0000,6406144,283.75032309
256,6.0000,9609216,426.64359667
256,6.0000,12812288,573.48042334
256,8.0000,98304,5.62646279
256,8.0000,196608,9.90180201
256,8.0000,294912,13.47490439
256,8.0000,417792,18.66209664
256,8.0000,614400,26.84177537
256,8.0000,811008,35.00986648
256,8.0000,1204224,51.40920219
256,8.0000,1597440,67.81612572
256,8.0000,2408448,108.80435768
256,8.0000,3194880,157.62707120
256,8.0000,4816896,203.75559597
256,8.0000,6414336,365.70329807
256,8.0000,9609216,476.14094066
256,8.0000,12804096,546.60494390
256,10.0000,102400,6.80673279
256,10.0000,204800,9.37237943
256,10.0000,307200,13.38388967
256,10.0000,409600,18.32582057
256,10.0000,614400,25.81232080
256,10.0000,819200,34.27482749
256,10.0000,1203200,49.36495894
256,10.0000,1612800,65.72755152
256,10.0000,2406400,97.53437419
256,10.0000,3200000,129.51932455
256,10.0000,4812800,194.22114680
256,10.0000,6400000,260.35281388
256,10.0000,9600000,391.64251403
256,10.0000,12800000,546.92894612
256,12.0000,106496,5.18889804
256,12.0000,212992,10.13231905
256,12.0000,319488,14.03667817
256,12.0000,399360,16.51801561
256,12.0000,612352,26.87155808
256,12.0000,798720,31.95624602
256,12.0000,1198080,53.40056592
256,12.0000,1597440,64.63411999
256,12.0000,2396160,93.47721934
256,12.0000,3194880,124.34942550
256,12.0000,4818944,192.61840927
256,12.0000,6416384,257.55921869
256,12.0000,9611264,377.82047140
256,12.0000,12806144,505.79621211
256,14.0000,110592,6.17533530
